,humidity,light,temperature,soil,label
262,51.0,548.333313,29.799999,49.58103521,2.0
263,63.0,130.0,28.9,49.50059557,2.0
264,63.0,100.0,31.0,55.0,3.0
265,80.0,973.0,20.0,37.0,0.0
266,70.0,2590.0,28.0,40.2,1.0
267,69.0,10.0,22.0,69.0,1.0
268,77.0,0.0,25.799999,50.39758431,0.0
269,61.0,94.166664,28.1,49.70904968,2.0
270,61.0,8.333333,29.0,49.59396936,1.0
271,44.0,2119.166504,34.700001,49.59396936,3.0
272,62.0,126.66666399999998,28.9,50.0,2.0
273,62.0,114.999992,28.9,50.0,2.0
274,60.0,461.66665599999993,28.0,49.77880291,0.0
275,84.0,694.0,25.0,52.0,2.0
276,69.0,1012.499939,27.6,48.91658412,1.0
277,77.0,39.0,24.0,37.0,0.0
278,72.0,1272.5,27.6,48.71968599,1.0
279,64.0,99.166664,27.1,49.39080431,0.0
280,72.0,168.333328,27.6,49.70904968,1.0
281,75.0,0.0,26.700001,50.12493131,0.0
282,73.0,288.333313,25.799999,49.70904968,0.0
283,61.0,70.83332800000002,28.0,49.50059557,0.0
284,55.0,65.0,29.0,36.0,3.0
285,46.0,4820.833008,33.799999,50.0,3.0
286,73.0,337.5,25.799999,49.59396936,0.0
287,70.0,974.999939,25.799999,49.69467689,0.0
288,74.0,1792.0,24.0,44.0,0.0
289,62.0,1173.0,26.0,46.0,3.0
290,66.0,431.66665599999993,27.6,50.3900634,0.0
291,72.0,462.499969,27.6,50.0,1.0
292,77.0,623.333313,23.0,60.5,0.0
293,67.0,36.666664,28.5,49.70904968,1.0
294,65.0,417.499969,28.0,50.0,0.0
295,68.0,1575.833252,28.0,48.94315812,0.0
296,77.0,0.0,26.700001,50.04136289,0.0
297,62.0,74.166664,28.0,49.58848797,0.0
298,68.0,2456.0,30.0,69.0,1.0
299,77.0,0.0,25.799999,50.18661936,0.0
300,70.0,249.0,29.0,32.0,2.0
301,76.0,0.0,26.200001,50.12529189,0.0
302,83.0,508.0,21.0,32.0,0.0
303,62.0,1032.0,27.0,40.0,2.0
304,71.0,13.333332999999998,28.0,49.38557781,0.0
305,78.0,0.0,26.0,49.58848797,0.0
306,75.0,794.9999389999997,23.4,60.5,0.0
307,59.0,877.0,28.0,44.0,3.0
308,68.0,2084.166504,27.6,49.17565056,0.0
309,60.0,719.0,32.0,42.0,3.0
310,65.0,282.0,31.0,73.0,2.0
311,73.0,292.5,25.799999,49.39285613,0.0
312,73.0,111.66666399999998,27.1,49.39080431,1.0
313,76.0,0.0,26.200001,49.9140576,0.0
314,63.0,87.5,27.6,49.77880291,0.0
315,69.0,2117.5,26.200001,49.93886952,1.0
316,53.0,331.0,32.0,51.0,3.0
317,59.0,55.83333199999999,28.0,49.39080431,0.0
318,74.0,0.0,27.1,50.03428651,0.0
319,69.0,820.833313,26.700001,50.0,1.0
320,62.0,2658.0,29.0,31.0,3.0
321,74.0,0.0,27.1,50.27921687,0.0
322,80.0,2515.0,28.0,50.0,2.0
323,76.0,0.0,26.200001,49.88781071,0.0
324,54.0,29.0,23.0,33.0,1.0
325,67.0,412.499969,27.1,49.59396936,0.0
326,73.0,9.166666,27.6,49.3954979,0.0
327,65.0,5169.166504,34.200001,49.58103521,3.0
328,63.0,199.999985,28.5,50.0,2.0
329,53.0,405.833313,28.9,49.70904968,2.0
330,68.0,1563.333252,28.0,49.13295355,0.0
331,61.0,43.333332,28.5,36.44568367,1.0
332,56.0,1492.0,24.0,59.0,3.0
333,49.0,1925.833252,30.799999,50.0,3.0
334,69.0,979.0,22.0,66.0,1.0
335,78.0,0.0,26.200001,49.59396936,0.0
336,64.0,85.83332800000002,27.6,50.0,0.0
337,76.0,0.0,26.200001,50.06748717,0.0
338,75.0,0.0,27.1,49.78724706,0.0
339,73.0,4610.0,23.799999,50.0,0.0
340,77.0,0.0,25.299999,46.10845297,0.0
341,54.0,1692.0,24.0,34.0,1.0
342,71.0,3509.999756,25.299999,49.69357918,0.0
343,58.0,54.166664,28.0,49.39080431,0.0
344,78.0,2032.0,28.0,32.0,2.0
345,78.0,0.0,24.799999,49.59396936,0.0
346,60.0,452.499969,28.0,49.39285613,0.0
347,73.0,245.833328,25.799999,49.70904968,0.0
348,69.0,405.833313,28.0,50.98556684,1.0
349,66.0,2160.0,20.0,49.0,3.0
350,79.0,0.0,24.799999,49.70904968,0.0
351,73.0,312.5,25.299999,50.3900634,0.0
352,76.0,679.166626,23.4,70.2,0.0
353,66.0,182.5,28.5,50.0,2.0
354,69.0,604.166626,28.0,55.0,1.0
355,77.0,0.0,25.299999,70.3,0.0
356,60.0,49.999996,28.1,60.5,1.0
357,74.0,0.0,27.1,49.90447752,0.0
358,73.0,0.0,27.4,49.70904968,0.0
359,69.0,652.5,27.1,50.0,1.0
360,79.0,0.0,24.5,49.59396936,0.0
361,68.0,929.999939,28.0,49.10499417,0.0
362,63.0,2472.5,27.1,49.38581681,3.0
363,70.0,4873.333008,24.799999,50.0,0.0
364,77.0,0.0,25.799999,50.46333675,0.0
365,79.0,0.0,24.1,49.59396936,0.0
366,59.0,301.0,28.0,36.0,1.0
367,79.0,0.0,24.5,50.3900634,0.0
368,78.0,0.0,24.799999,49.98015822,0.0
369,54.0,399.999969,28.9,30.0,2.0
370,74.0,0.0,27.1,49.75227877,0.0
371,57.0,712.0,21.0,53.0,3.0
372,74.0,117.499992,24.5,50.09427778,0.0
373,73.0,321.666656,25.799999,49.58103521,0.0
374,59.0,108.333328,28.5,49.39285613,2.0
375,68.0,1048.333252,28.0,49.27398274,0.0
376,79.0,461.66665599999993,22.6,60.5,0.0
377,59.0,310.0,24.0,50.0,3.0
378,76.0,0.0,26.700001,49.98015822,0.0
379,72.0,124.0,26.0,38.0,2.0
380,77.0,0.0,25.799999,50.48115387,0.0
381,68.0,178.333328,28.9,50.0,0.0
382,79.0,0.0,24.1,49.51117047,0.0
383,78.0,0.0,24.799999,49.58103521,0.0
384,63.0,67.5,27.6,49.59396936,0.0
385,73.0,4876.666504,24.1,50.0,0.0
386,63.0,71.666664,27.6,49.70904968,0.0
387,57.0,320.833313,28.5,50.3900634,2.0
