2022-01-25,-3,48.6,65
2022-01-25,-2,50.7,65
2022-01-25,-2,53.2,65
2022-01-25,0,49.7,35
2022-01-25,0,48.2,35
2022-01-25,0,47.3,35
2022-01-25,0,45.8,35
2022-01-25,0,45.7,35
2022-01-25,0,44.7,35
2022-01-25,0,44.4,35
2022-01-25,0,44.5,35
2022-01-25,0,44.1,35
2022-01-25,0,43.1,35
2022-01-25,0,42.5,35
2022-01-25,0,42.0,35
2022-01-25,0,41.8,35
2022-01-25,0,41.4,35
2022-01-25,0,41.6,35
2022-01-25,0,40.9,35
2022-01-25,0,38.7,35
2022-01-25,0,37.3,35
2022-01-25,0,36.5,35
2022-01-25,0,36.3,35
2022-01-25,0,35.1,35
2022-01-25,-1,34.6,35
2022-01-25,-1,34.0,35
2022-01-25,-1,33.4,35
2022-01-25,-1,32.5,35
2022-01-25,-1,31.2,35
2022-01-25,-1,29.5,35
2022-01-25,-1,28.9,35
2022-01-25,-1,28.3,35
2022-01-25,-1,27.2,35
2022-01-25,-1,27.1,35
2022-01-25,-1,26.8,35
2022-01-25,0,49.8,35
2022-01-25,0,48.9,35
2022-01-25,0,47.6,35
2022-01-25,0,46.4,35
2022-01-25,0,46.6,35
2022-01-25,0,46.3,35
2022-01-25,0,46.1,35
2022-01-25,0,45.3,35
2022-01-25,0,44.8,35
2022-01-25,0,44.8,35
2022-01-25,0,43.4,35
2022-01-25,0,43.5,35
2022-01-25,0,42.7,35
2022-01-25,0,42.3,35
2022-01-25,-1,41.2,50
2022-01-25,-1,40.3,50
2022-01-25,-2,39.1,50
2022-01-25,-2,37.6,50
2022-01-25,-2,36.7,50
2022-01-25,-2,35.1,50
2022-01-25,-3,33.7,50
2022-01-25,-3,32.6,50
2022-01-25,-3,31.4,50
2022-01-25,-3,28.5,50
2022-01-25,-3,27.2,50
2022-01-25,-3,26.0,50
2022-01-25,-3,24.5,50
2022-01-25,-3,24.2,50
2022-01-25,-3,23.8,50
2022-01-25,-3,23.7,50
2022-01-25,-3,23.2,50
2022-01-25,-3,23.4,50
2022-01-25,-3,23.4,50
2022-01-25,-3,24.3,50
2022-01-25,-3,24.0,50
2022-01-25,-3,24.4,50
2022-01-25,-3,24.8,50
2022-01-25,-3,25.3,50
2022-01-25,-3,24.7,50
2022-01-25,-3,25.2,50
2022-01-25,-3,24.9,50
2022-01-25,-3,25.4,50
2022-01-25,-3,27.1,50
2022-01-25,-3,28.8,50
2022-01-25,-3,28.9,50
2022-01-25,-3,30.3,50
2022-01-25,-3,30.1,50
2022-01-25,-3,32.1,50
2022-01-25,-3,33.4,50
2022-01-25,-3,34.8,50
2022-01-25,-3,34.4,50
2022-01-25,-1,49.1,50
2022-01-25,-1,49.7,50
2022-01-25,-1,49.1,50
2022-01-25,-1,47.8,50
2022-01-25,-1,48.2,50
2022-01-25,-1,49.4,50
2022-01-25,-1,48.9,50
2022-01-25,-1,49.4,50
2022-01-25,-1,49.5,50
2022-01-25,0,50.0,50
2022-01-25,0,52.2,50
2022-01-25,0,53.9,50
2022-01-25,0,52.5,50
2022-01-25,0,55.3,50
2022-01-25,0,57.3,50
2022-01-25,0,57.6,50
2022-01-25,0,57.9,50
2022-01-25,0,60.7,50
2022-01-25,0,62.2,50
2022-01-25,0,63.7,50
2022-01-25,0,64.1,50
2022-01-25,0,66.4,50
2022-01-25,0,68.3,50
2022-01-25,0,69.4,50
2022-01-25,0,70.9,50
2022-01-25,0,70.2,50
2022-01-25,0,69.9,50
2022-01-25,0,68.2,50
2022-01-25,0,67.7,50
2022-01-25,0,67.3,50
2022-01-25,0,68.6,50
2022-01-25,-1,49.0,50
2022-01-25,-1,47.4,50
2022-01-25,-1,46.5,50
2022-01-25,-1,46.2,50
2022-01-25,-1,46.6,50
2022-01-25,-1,46.2,50
2022-01-25,-1,47.4,50
2022-01-25,-1,47.7,50
2022-01-25,-1,47.6,50
2022-01-25,-1,47.2,50
2022-01-25,-1,48.0,50
2022-01-25,-1,48.3,50
2022-01-25,-1,48.4,50
2022-01-25,-1,46.9,50
2022-01-25,-1,46.2,50
2022-01-25,-1,46.5,50
2022-01-25,0,50.0,50
2022-01-25,-1,48.2,50
2022-01-25,-1,47.1,50
2022-01-25,-1,47.0,50
2022-01-25,0,55.0,50
2022-01-25,0,73.1,50
2022-01-25,0,90.0,50
2022-01-25,0,100.1,50
2022-01-25,-1,49.7,50
2022-01-25,-1,49.5,50
2022-01-25,-1,48.8,50
2022-01-25,-1,48.6,50
2022-01-25,0,53.2,50
2022-01-25,0,71.1,50
2022-01-25,0,89.7,50
2022-01-25,-1,48.6,50
2022-01-25,-1,48.6,50
2022-01-25,-1,47.7,50
2022-01-25,-1,46.1,50
2022-01-25,-1,46.0,50
2022-01-25,-1,45.5,50
2022-01-25,0,51.4,50
2022-01-25,0,64.6,50
2022-01-25,0,81.4,50
2022-01-25,0,98.4,50
2022-01-25,0,100.0,50
2022-01-25,-1,49.4,50
2022-01-25,-1,47.7,50
2022-01-25,-1,46.7,50
2022-01-25,0,50.2,50
2022-01-25,0,58.0,50
2022-01-25,0,66.6,50
2022-01-25,0,74.1,50
2022-01-25,0,75.7,50
2022-01-25,0,75.2,50
2022-01-25,0,73.4,50
2022-01-25,0,72.4,50
2022-01-25,0,71.4,50
2022-01-25,0,71.0,50
2022-01-25,0,70.9,50
2022-01-25,0,69.6,50
2022-01-25,0,68.7,50
2022-01-25,0,68.5,50
2022-01-25,0,67.5,65
2022-01-25,0,66.6,65
2022-01-25,0,65.3,65
2022-01-25,-1,64.0,65
2022-01-25,-1,63.8,65
2022-01-25,-1,62.6,65
2022-01-25,-1,62.2,65
2022-01-25,-1,61.9,65
2022-01-25,-1,60.8,65
2022-01-25,-1,60.1,65
2022-01-25,-1,59.2,65
2022-01-25,-1,58.5,65
2022-01-25,-1,57.9,65
2022-01-25,-1,57.3,65
2022-01-25,-1,55.6,65
2022-01-25,-2,54.4,65
2022-01-25,-2,53.3,65
2022-01-25,-2,52.1,65
2022-01-25,-1,58.2,65
2022-01-25,0,67.9,65
2022-01-25,0,72.7,65
2022-01-25,0,70.9,65
2022-01-25,0,71.2,65
2022-01-25,0,70.0,65
2022-01-25,0,69.7,65
2022-01-25,0,77.7,65
2022-01-25,0,85.1,65
2022-01-25,0,95.8,65
2022-01-25,0,100.1,65
2022-01-25,0,100.1,65
2022-01-25,0,100.1,65
2022-01-25,0,100.0,65
2022-01-25,0,99.8,65
2022-01-25,0,98.9,65
2022-01-25,0,98.4,65
2022-01-25,0,97.9,65
2022-01-25,0,97.4,65
2022-01-25,0,97.0,65
2022-01-25,0,96.7,65
2022-01-25,0,95.4,65
2022-01-25,0,95.0,65
2022-01-25,0,93.8,65
2022-01-25,0,92.3,65
2022-01-25,0,90.6,65
2022-01-25,0,89.2,65
2022-01-25,0,88.7,65
2022-01-25,0,88.6,65
2022-01-25,0,88.4,65
2022-01-25,0,86.2,65
2022-01-25,0,85.9,65
2022-01-25,0,83.7,65
2022-01-25,0,82.8,65
2022-01-25,0,81.2,65
2022-01-25,0,80.7,65
2022-01-25,0,78.9,65
2022-01-25,0,78.0,65
2022-01-25,0,77.6,65
2022-01-25,0,76.8,65
2022-01-25,0,76.4,65
2022-01-25,0,75.5,65
2022-01-25,0,74.7,65
2022-01-25,0,73.5,65
2022-01-25,0,72.9,65
2022-01-25,0,70.8,65
2022-01-25,0,69.7,65
2022-01-25,0,69.1,65
2022-01-25,0,67.0,65
2022-01-25,0,66.5,65
