2022-02-04,0,41.6,30
2022-02-04,0,41.3,30
2022-02-04,0,41.5,30
2022-02-04,0,40.3,30
2022-02-04,0,40.0,30
2022-02-04,0,39.4,30
2022-02-04,0,39.6,30
2022-02-04,0,39.5,30
2022-02-04,0,37.8,30
2022-02-04,0,36.7,30
2022-02-04,0,35.6,30
2022-02-04,0,35.2,30
2022-02-04,0,35.2,30
2022-02-04,0,35.1,30
2022-02-04,0,35.3,30
2022-02-04,0,35.8,30
2022-02-04,0,34.9,30
2022-02-04,0,33.9,30
2022-02-04,0,33.1,30
2022-02-04,0,32.5,30
2022-02-04,0,31.4,30
2022-02-04,0,30.2,30
2022-02-04,0,30.1,30
2022-02-04,-1,29.7,30
2022-02-04,-1,28.9,30
2022-02-04,-1,29.8,30
2022-02-04,0,40.8,30
2022-02-04,0,39.3,30
2022-02-04,0,38.2,30
2022-02-04,0,37.2,30
2022-02-04,0,35.5,30
2022-02-04,0,35.0,30
2022-02-04,0,34.8,30
2022-02-04,0,34.7,30
2022-02-04,0,33.6,30
2022-02-04,0,33.0,30
2022-02-04,0,33.0,30
2022-02-04,0,32.6,30
2022-02-04,0,31.2,30
2022-02-04,0,30.3,30
2022-02-04,0,30.8,30
2022-02-04,-1,29.5,30
2022-02-04,-1,29.1,30
2022-02-04,0,31.9,30
2022-02-04,0,41.9,30
