2022-02-01,-1,56.0,60
2022-02-01,-1,55.4,60
2022-02-01,-1,54.4,60
2022-02-01,-1,53.3,60
2022-02-01,-1,56.7,60
2022-02-01,-1,56.8,60
2022-02-01,-1,56.4,60
2022-02-01,-1,56.0,60
2022-02-01,-1,58.9,60
2022-02-01,-1,58.4,60
2022-02-01,-1,57.3,60
2022-02-01,-1,57.8,60
2022-02-01,0,62.1,60
2022-02-01,0,61.5,60
2022-02-01,0,60.3,60
2022-02-01,0,60.2,60
2022-02-01,-1,59.0,60
2022-02-01,-1,58.4,60
2022-02-01,-1,58.0,60
2022-02-01,0,62.1,60
2022-02-01,0,62.7,60
2022-02-01,0,62.2,60
2022-02-01,0,61.8,60
2022-02-01,0,61.1,60
2022-02-01,0,60.7,60
2022-02-01,-1,59.4,60
2022-02-01,-1,57.9,60
2022-02-01,-1,56.5,60
2022-02-01,-1,55.1,60
2022-02-01,-1,54.3,60
2022-02-01,-1,59.8,60
2022-02-01,-1,59.2,60
2022-02-01,-1,58.0,60
2022-02-01,-1,57.7,60
2022-02-01,-1,57.7,60
2022-02-01,0,60.1,60
2022-02-01,-1,59.9,60
2022-02-01,-1,59.6,60
2022-02-01,-1,59.1,60
2022-02-01,-1,59.0,60
2022-02-01,-1,58.7,60
2022-02-01,-1,58.8,60
2022-02-01,-1,58.8,60
2022-02-01,-1,57.7,60
2022-02-01,-1,56.7,60
2022-02-01,-1,56.0,60
2022-02-01,-1,55.3,60
2022-02-01,-1,53.9,60
2022-02-01,-1,53.0,60
2022-02-01,-1,53.2,60
2022-02-01,-1,52.5,60
2022-02-01,-1,51.4,60
2022-02-01,-1,51.0,60
2022-02-01,-2,49.7,60
2022-02-01,-2,49.8,60
2022-02-01,-2,49.6,60
2022-02-01,-2,48.1,60
2022-02-01,-2,47.9,60
2022-02-01,-2,47.4,60
2022-02-01,-2,46.2,60
2022-02-01,-3,44.6,60
2022-02-01,-3,44.1,60
2022-02-01,-3,43.7,60
2022-02-01,-3,43.4,60
2022-02-01,-3,42.9,60
2022-02-01,-3,41.6,60
2022-02-01,-3,40.7,60
2022-02-01,-3,40.6,60
2022-02-01,-3,40.2,60
2022-02-01,-3,39.6,60
2022-02-01,-3,38.6,60
2022-02-01,-3,38.3,60
2022-02-01,-3,36.7,60
2022-02-01,-3,36.7,60
2022-02-01,-3,36.1,60
2022-02-01,-3,35.4,60
2022-02-01,-3,34.7,60
2022-02-01,-3,35.2,60
2022-02-01,-3,35.1,60
2022-02-01,-3,34.6,60
2022-02-01,-3,33.9,60
2022-02-01,-3,33.1,60
2022-02-01,-3,32.4,60
2022-02-01,-3,32.4,60
2022-02-01,-3,31.8,60
2022-02-01,-3,30.7,60
2022-02-01,-3,30.6,60
2022-02-01,-3,29.5,60
2022-02-01,-3,29.1,60
2022-02-01,-3,29.0,60
2022-02-01,-3,28.1,60
2022-02-01,-3,27.5,60
2022-02-01,-3,27.3,60
2022-02-01,-3,26.7,60
2022-02-01,-3,25.7,60
2022-02-01,-3,25.0,60
2022-02-01,-3,24.6,60
2022-02-01,-3,24.2,60
2022-02-01,-3,23.4,60
2022-02-01,-3,22.8,60
2022-02-01,-3,22.0,60
2022-02-01,-3,21.4,60
2022-02-01,-3,20.8,60
2022-02-01,-3,20.8,60
2022-02-01,-3,19.9,60
2022-02-01,-3,18.9,60
2022-02-01,-3,18.4,60
2022-02-01,-3,17.8,60
2022-02-01,-3,17.1,60
2022-02-01,-3,16.2,60
2022-02-01,-3,15.4,60
2022-02-01,-3,14.4,60
2022-02-01,-3,14.2,60
2022-02-01,-3,13.4,60
2022-02-01,-3,12.6,60
2022-02-01,-3,11.7,60
2022-02-01,-3,11.2,60
2022-02-01,-3,10.4,60
2022-02-01,-3,9.8,60
2022-02-01,-3,9.5,60
2022-02-01,-3,9.3,60
2022-02-01,-3,8.7,60
2022-02-01,-3,8.5,60
2022-02-01,-3,7.4,60
2022-02-01,-3,6.4,60
2022-02-01,-3,6.1,60
2022-02-01,-3,5.7,60
2022-02-01,-3,4.4,60
2022-02-01,-3,3.3,60
2022-02-01,-3,3.4,60
2022-02-01,-3,2.8,60
2022-02-01,-3,2.1,60
2022-02-01,-3,2.2,60
2022-02-01,-3,1.5,60
2022-02-01,-3,0.8,60
2022-02-01,-3,0.4,60
2022-02-01,-3,0.1,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.1,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.1,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.0,60
2022-02-01,-3,0.3,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.3,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.1,30
2022-02-01,-3,0.4,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.1,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.1,30
2022-02-01,-3,0.1,30
2022-02-01,-3,0.2,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.1,30
2022-02-01,-3,0.1,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.1,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.2,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.1,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.2,30
2022-02-01,-3,0.1,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.1,30
2022-02-01,-3,0.1,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.1,30
2022-02-01,-3,0.1,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-3,0.0,30
2022-02-01,-2,50.4,30
2022-02-01,-1,48.9,30
2022-02-01,-1,47.9,30
2022-02-01,-1,46.8,30
2022-02-01,-1,46.6,30
2022-02-01,-1,45.7,30
2022-02-01,-1,45.6,30
2022-02-01,-1,45.7,30
2022-02-01,0,44.5,30
2022-02-01,0,43.7,30
2022-02-01,0,42.7,30
2022-02-01,0,41.6,30
2022-02-01,0,41.6,30
2022-02-01,0,40.4,30
2022-02-01,0,39.9,30
2022-02-01,0,39.0,30
2022-02-01,0,37.5,30
2022-02-01,0,36.5,30
2022-02-01,0,36.2,30
2022-02-01,0,35.2,30
2022-02-01,0,35.3,30
2022-02-01,0,34.7,30
2022-02-01,0,34.3,30
2022-02-01,0,32.5,30
2022-02-01,0,32.5,30
2022-02-01,0,32.2,30
2022-02-01,0,30.6,30
2022-02-01,0,30.3,30
2022-02-01,-1,29.6,30
2022-02-01,-1,29.1,30
2022-02-01,-1,27.8,30
2022-02-01,-1,27.3,30
2022-02-01,0,37.1,30
2022-02-01,0,41.0,30
2022-02-01,0,39.6,30
2022-02-01,0,38.9,30
2022-02-01,0,38.5,30
2022-02-01,0,38.3,30
2022-02-01,0,36.6,30
2022-02-01,0,35.1,30
2022-02-01,0,34.6,30
2022-02-01,0,34.9,30
2022-02-01,0,34.0,30
2022-02-01,0,33.6,30
2022-02-01,0,33.1,30
2022-02-01,0,32.3,30
2022-02-01,0,32.3,30
2022-02-01,0,30.9,30
2022-02-01,0,30.4,30
2022-02-01,-1,29.4,30
2022-02-01,-3,28.7,50
2022-02-01,-3,28.0,50
2022-02-01,-3,27.9,50
2022-02-01,-3,29.3,50
2022-02-01,-2,37.9,50
2022-02-01,-2,35.8,50
2022-02-01,-2,35.1,50
2022-02-01,-2,38.1,50
2022-02-01,-1,43.3,50
2022-02-01,-1,43.8,50
2022-02-01,-1,43.3,50
2022-02-01,-1,43.4,50
2022-02-01,-1,42.6,50
2022-02-01,-1,42.3,50
2022-02-01,-1,41.9,50
2022-02-01,-1,42.9,50
2022-02-01,0,50.6,50
2022-02-01,0,52.6,50
2022-02-01,0,51.9,50
2022-02-01,0,51.2,50
2022-02-01,0,50.9,50
2022-02-01,-1,49.5,50
2022-02-01,-1,47.0,50
2022-02-01,-1,45.9,50
2022-02-01,-1,43.9,50
2022-02-01,-1,42.5,50
2022-02-01,-1,42.2,50
2022-02-01,-1,41.2,50
2022-02-01,-1,41.4,50
2022-02-01,-1,40.8,50
2022-02-01,-1,43.1,50
2022-02-01,0,50.2,50
2022-02-01,0,50.1,50
2022-02-01,-1,49.4,50
2022-02-01,0,50.3,50
2022-02-01,0,56.1,50
2022-02-01,0,54.9,50
2022-02-01,0,54.6,50
2022-02-01,0,55.2,50
2022-02-01,0,55.4,50
2022-02-01,0,55.0,50
2022-02-01,0,54.0,50
2022-02-01,0,53.1,50
2022-02-01,0,53.0,50
2022-02-01,0,51.7,50
2022-02-01,0,50.5,50
2022-02-01,0,50.0,50
2022-02-01,-1,49.3,50
2022-02-01,-1,48.9,50
2022-02-01,-1,47.9,50
2022-02-01,-1,47.3,50
2022-02-01,-1,45.9,50
2022-02-01,-1,47.4,50
2022-02-01,0,54.5,50
2022-02-01,0,56.4,50
2022-02-01,0,56.5,50
2022-02-01,0,55.6,50
2022-02-01,0,54.0,50
2022-02-01,0,53.0,50
2022-02-01,0,52.5,50
2022-02-01,0,52.4,50
2022-02-01,0,52.1,50
2022-02-01,0,51.5,50
2022-02-01,0,50.5,50
2022-02-01,0,50.6,50
2022-02-01,0,50.4,50
2022-02-01,-1,49.5,50
2022-02-01,-1,48.2,50
2022-02-01,-1,47.5,50
2022-02-01,-1,46.7,50
2022-02-01,-1,48.1,50
2022-02-01,0,56.9,50
2022-02-01,0,63.4,50
2022-02-01,0,63.9,50
2022-02-01,0,64.3,50
2022-02-01,0,64.0,50
2022-02-01,0,63.9,50
2022-02-01,0,63.5,50
2022-02-01,0,63.1,50
2022-02-01,0,62.6,50
2022-02-01,0,62.2,50
2022-02-01,0,62.0,50
2022-02-01,0,61.0,50
2022-02-01,0,60.7,50
2022-02-01,0,59.8,50
2022-02-01,0,58.4,50
2022-02-01,0,58.1,50
2022-02-01,0,58.2,50
2022-02-01,0,57.5,50
2022-02-01,0,56.9,50
2022-02-01,0,56.7,50
2022-02-01,0,55.9,50
2022-02-01,0,56.2,50
2022-02-01,0,56.6,50
2022-02-01,0,56.5,50
2022-02-01,0,56.3,50
2022-02-01,0,56.2,50
2022-02-01,0,56.4,50
2022-02-01,0,56.2,50
2022-02-01,0,55.2,50
2022-02-01,0,55.3,50
2022-02-01,0,55.1,50
2022-02-01,0,53.7,50
2022-02-01,0,53.4,50
2022-02-01,0,52.9,50
2022-02-01,0,52.9,50
2022-02-01,0,51.7,50
2022-02-01,0,50.7,50
2022-02-01,-1,49.7,50
2022-02-01,-1,49.4,50
2022-02-01,-1,48.8,50
2022-02-01,-1,47.9,50
2022-02-01,0,50.5,50
2022-02-01,0,60.1,50
